# source_sha256=bb2bbff8be3d637b38ed5d06277856c15f41ea262614edf974be8f4b96fdc791
identifier	owner_grid	duplicate_grid
0E5B4DB6-6FED-4C9F-A0C7-A425EAB0509E	NJ	NK
0E5CFFD6-7AF7-405D-801A-32350D93792E	ST	SU
0E5E3B3D-B24E-4D62-94FD-3BB940889C7A	TQ	TR
0E69D563-7A21-447A-A50B-360ACED236A4	SP	SU
0E6F4849-432D-4CB1-9792-268B7252EE52	SD	SJ
0E792D0D-5426-42E1-9C5C-D5DF847CCD65	SS	ST
0E8011B0-F497-40B1-B3F8-C040E2467DFD	SS	ST
0E8E69CE-33ED-42F7-BA60-620127B9952C	SE	TA
0EB36262-8B48-4258-854B-CE8D995BC801	TL	TQ
0EB5CD15-0CBE-4748-AEAA-96F413EF381B	SS	SX
0EB5CD15-0CBE-4748-AEAA-96F413EF381B	SS	SY
0EBD49CE-7308-4841-8467-C5A3D3ECDC9E	SK	SP
0EC7A7B7-ADEB-45E2-AE80-22B14984AB59	SE	SK
0EF9E210-1EEC-4A46-8A0E-FF8E3D6BC304	NY	NZ
0F01E58D-E4A2-4895-8DB4-A24B602B98F3	NY	SD
0F037943-2A08-467E-AAFC-12FD8890790A	NJ	NK
0F0DE808-E5BF-425C-BFC9-FCBC8F51807C	SP	TL
0F0EC207-7729-4B2C-BEAF-426A177935B0	SN	SS
0F1697FE-AE1D-4F65-9240-E2DDECDA8991	SN	SS
0F1AA0AD-41D7-417C-B195-7546EA8CB559	TL	TM
0F23D5C5-FBDD-4772-8E4F-77616A6CDAC4	NX	NY
0F3914F0-8B63-4914-91E9-AB1CBF425AE6	SO	ST
0F4A11D7-A4EA-406E-A82C-858723D6F6AC	NO	NT
0F4DC1CA-039E-4531-921B-5C10DAF1652B	NN	NS
0F6A9AF2-AF46-4FC0-8E89-C1C69E99ED27	NX	NY
0F6B7B30-B9A2-41F3-BE64-28DD30D77627	SK	TF
0F70450B-8AD0-4691-BA24-681D82984DDE	SO	SP
0F874765-981F-49E7-B71E-930C003440A7	ST	SY
0F90DC05-88BC-4D71-9467-941EFC214ACA	SJ	SO
0FA66F31-0FDC-45EE-A011-362EE75038BD	SW	SX
0FA9FCB8-3534-426F-A4F4-651A09B58087	NN	NS
0FB0956A-7B32-4CBA-8600-94AE0C60C6A4	SE	TA
0FC1C9E7-ABCB-4CD6-A36E-01AD6A82EF34	NS	NX
0FC9592C-2ED2-4C29-813C-5B854DDB0084	SD	SJ
0FDD9E93-57FA-4D37-AE34-BDB0BEF43E96	SP	SU
0FDED9D9-9C22-4ACA-944A-E0996F17D7BA	SK	TF
0FE506BD-34CD-4BD3-B993-7A843A8FC41D	SN	SO
0FE7390A-FD80-40D2-A760-F3A7BE8C4B71	NY	SD
0FFDDEA1-FAA2-4581-95AA-554A2D07F7F5	TQ	TV
1002A3C5-5328-41ED-8D5E-9256EBEEA2F1	NN	NO
102444F0-0CE4-4C17-843D-E1C5F4D0B62E	NS	NT
1024EA9E-F857-41A5-9B8B-2621D42BCA89	NJ	NK
102DB676-8E0A-4CD5-9035-D87D540CCC3D	SJ	SO
103196A1-AB7A-444D-A7E6-4FC841094D7A	SU	TQ
1033B5C4-3EE7-44D3-97A6-D3A267E21D89	NY	SD
103FF9BB-5CDE-4EB3-9D0C-8B1304535821	SS	ST
1054635F-6565-4619-8A38-01AE9A00F63F	SH	SJ
1073F657-7A26-4E9C-AD3C-2929EAD565B6	TF	TL
1090A993-51DC-4C94-8ED7-AD03C8A9CD0E	SU	TQ
10951610-65C1-494B-9181-3D666E5A6672	SD	SE
10A87E29-E63D-4064-A2BF-7ECB26EAF448	SP	TL
10A8EBE5-19D3-4BA0-93C9-31344B106B1E	TF	TL
10B886D1-DF9A-4313-AA85-F362D784F42B	SD	SE
10CCD5AE-1C06-43CA-B3BA-9C9264B4D617	TG	TM
10CCE44C-679C-43F2-B192-A502229521E5	TF	TL
10D50199-E777-4756-AE16-49CE86585C61	SD	SJ
10DBF047-7B8F-4743-8176-8371E8B3D027	SO	ST
10DC44CB-4EC8-4209-B4BA-7E1F25D71619	NR	NS
10E16C5E-9450-4168-AD98-A0F6B7C95BB9	NT	NU
10E95B54-8A8C-4492-9F62-72FDC7D19AA8	TL	TQ
10F642EF-980E-46AA-9768-BEA7ADE92B65	NS	NT
10FCB34C-48C9-421E-A0FE-B408373436F4	TL	TQ
1104E650-36E5-471B-A161-C80ECE9A9B4C	SP	TL
110CC86B-12CD-4385-9278-824B20298A43	SH	SJ
11133354-4172-4601-BCC2-A91FB0D71698	SO	SP
111B2C9B-C39A-43B0-BF74-3B431CBA1ADB	SE	SK
1146B711-EC6B-4CED-8EAD-7DD7AA39387B	NS	NX
11552EBE-85C2-41EA-A2C4-6E4363EB3CFC	NT	NY
1173375E-36A1-485F-8B16-D15236DE960E	ST	SU
11741728-FD69-48B0-8252-490708A29F16	SK	SP
11906413-7875-47C7-9AA0-A1DCB19505FC	SJ	SK
119FF37B-2EB0-4EDE-9A7A-A85DF2C9D05F	SJ	SO
11CCB08D-761F-4C4C-8656-801E0732BBEC	ST	SU
11CDAB1F-3179-4B42-A85E-190CFD712B59	SU	TQ
11D4404C-5AE4-410C-BB13-7F8A3C729B81	SE	TA
11D90B42-0EF7-49CF-8CB1-32C753FC3112	TA	TF
11F32644-88EA-4005-9A18-E7A4B374D71B	NZ	SE
120A83F7-EC22-4DFB-9ABB-462E6C8CFBFE	SJ	SK
120EB6E5-F562-4239-B2C6-C093773D1B70	SH	SN
12212C20-7121-4ADA-BDCF-95455213A0B5	SS	ST
12234290-4B5C-4C46-95B0-25EE288DE3AD	SJ	SK
12249C03-D7AD-431E-8652-13CCB4924F39	SX	SY
122544A2-2C1F-4761-9F63-2BA1795CB836	SD	SJ
1228F854-1E99-4E3A-9C19-836BC7753C12	TL	TQ
122DF28B-95B7-48A1-9622-9C37A3CB6182	ST	SU
123291B0-8901-4358-A280-E6FC0D34A364	SO	ST
123C8DEB-5954-447D-98DC-C12EA576702B	SH	SJ
123D02B9-89E1-4D11-8FD9-A6998A2A6E98	TF	TL
124ADB64-16E7-423C-AC7C-3BFC29AA04B0	SO	SP
12572EFF-EA00-405E-AB1B-AB3FEE96CF82	NJ	NO
125C0E85-CD33-4EB6-A2DB-F8036DE5F2B7	SO	ST
12618E2A-CFCC-46FE-BEB6-426BE7DE7EC7	TQ	TV
1269128F-355B-4218-8B1C-FB1AC4424965	SH	SN
1277286E-2EC1-41EA-BB60-6D8CDBFDB3CC	SU	SZ
1277724C-6A3B-461A-A58E-E44C72DF7C73	SP	TL
127A7DC2-FFEA-43BD-BBF7-F5ADE94A6E1E	SU	SZ
127DD76B-84BF-49BC-B61B-8FB6312BE8B0	NS	NT
127E65E4-66C1-461A-A327-5B5396D6C2B6	NC	NH
128A43A6-268B-4B9E-A3DF-2EABA6F97FE1	TL	TM
128AD759-E36A-459F-A7F3-EF0E26456E1B	TL	TM
128DE673-EFE7-4120-B346-02FD41DC611B	TL	TM
12A219DA-F98E-4C57-A06E-E13562A16709	NJ	NO
12A85F6F-7629-4BD5-9574-73C046EB611C	SS	ST
12B2BFB0-FFA7-4B30-B7C2-15EC8E70D613	SJ	SO
12D667F0-455F-4F54-B200-ECBFFC4BEAE5	SN	SO
12D6948D-608F-4D67-9524-4DC024B07CB1	NJ	NO
12E10216-4A1C-41F0-B5ED-B7A0D324B8D1	NN	NS
12E1E2FA-FA71-4099-967D-1769A8234B49	SO	ST
12E63B35-F69A-40FC-B0C4-5272E0DD4AF5	NU	NZ
12E8A8B7-03EC-47AC-9AED-D8A2A8D6FF67	SD	SE
12E92FFD-DA6B-4D83-86FE-1934B58368FB	SS	ST
12EDC132-4181-463B-AF31-980C198925E3	TF	TL
12F37C46-F629-4D8B-8499-BD7F269B9A4D	SJ	SO
130FBC4A-21AE-42E0-B3DB-2BFA5084EC76	SP	TL
13406F08-F60F-4714-BE95-69F5FCF711CE	SN	SS
1346DC71-AD07-4E28-AF43-D300ED6211B5	NN	NS
1352D39E-81C2-4D8A-B5C8-E66C8167DFD3	SK	SP
13543F09-E146-4F66-AA20-977DA1A3E58A	SD	SJ
1364FBDA-1208-4A82-A511-62E7BE41B11B	NY	NZ
13705F1B-6FE5-43CA-92B7-4E41A33E67B8	SU	TQ
1384E3D1-1751-466C-98A2-866D193716EE	NT	NY
1387B976-07FF-4C4F-B70E-97CA9B75EA07	SO	SP
138D03F2-C330-4B9A-A301-F0EB30DACB9A	NT	NY
1392F33C-2581-4EEE-B8EE-25F78892B088	SP	TL
13A405D9-F648-4286-BE8D-12C132C6DC45	SO	SP
13B97E45-D9A8-46F9-B2B9-4ACE7C411763	TQ	TR
13C95029-98AD-40DD-B310-8F7B11283510	SE	SK
13CAEF9A-B4B8-4B0D-B2EA-C843AB31818D	TF	TL
13D0D06C-5B8B-4C0B-A614-E85516FC72A5	ST	SU
13D8763C-074A-487C-B912-35752272A78E	NY	NZ
13D9464F-5740-4877-A992-08611F1790FF	NN	NS
14015614-EED0-4EAB-A7A9-3593F00BC0FE	NS	NX
1402AF1B-7324-487D-A750-FC6CDB112243	SN	SS
143055AE-70D0-41F0-AE36-3EF6FB37251B	NJ	NO
143510F5-C02E-473C-B08C-AF73EF3A3020	SU	SZ
1448474D-404C-49D5-8F18-6692AB5A9525	NO	NT
144B7D48-963A-4510-A510-AC45D144C6A5	NT	NU
14630497-DA81-42BB-AA9F-2DE6B6A7CBDF	SO	SP
146F5428-BC80-405F-90C2-D9314184B536	SN	SO
147312AC-05A8-4196-8B3E-D66D496CA0E0	SO	ST
14831E7B-ABAA-4290-B1EA-D7AFD40DC0BE	SD	SJ
148BF90D-6A62-42EE-850F-9CAE8A3BBBC4	NZ	SE
148C12AA-4BA3-4A64-B24A-0EEE060F7C5F	SK	SP
149FCB18-E6D1-4AF9-AB0C-34D23741796D	TQ	TV
14B7A1A9-F486-4C91-92D5-882F64EA06B9	TG	TM
14B87969-0BB2-4124-9E05-0D5C7D003273	SD	SE
14BA7E2B-7516-444B-8735-1C73298BA26F	SW	SX
14C7856E-5C12-4493-9110-9FE4C71A777F	SD	SJ
14E00CC6-5F08-4E48-A735-3DA3BC06B5E6	TL	TQ
14ECCFBB-BE9A-433A-9D5B-7A37C03FC137	SD	SJ
14FBF53E-F5FB-4ED8-8521-D166EFAFB3AB	SO	ST
1511CD92-7B17-42CC-B5B5-20F5CD605B50	SN	SS
152C6021-CED0-4455-8598-2751F1D3DE01	SU	TQ
153A863E-2E22-46A1-B780-AAA214A49D36	SE	SK
153ACA24-E5AA-413F-9F24-AD59018132EB	TL	TM
155044D0-1A51-45A1-AAA8-5A08BA002F8A	SS	ST
1556C157-EA3D-48FE-9C7D-BB81A24D3218	TQ	TV
155F7283-8FC2-4D8F-9F99-4C70906FB46A	ST	SY
156616E2-2794-4B80-BE04-20A4F89ACEF1	NS	NT
156B3528-8076-4C14-92EF-3119726F3C6E	SS	ST
156DB79F-9E73-4F97-889E-C3E95E78B3CC	SU	SZ
157058D1-5A6C-4537-B398-C06599DEB8E2	SE	SK
157A47BE-E8E9-4945-B9F2-080CF3457CD2	SJ	SO
1581CB8D-928A-41A5-8B15-5BFAA6648AAC	SD	SJ
158D1B2A-E7C7-4A85-A949-4A9CA6D6DD4E	SD	SJ
1593E61C-C54C-41F4-A5E9-90D89EBD9AB1	SJ	SO
15A3D7DF-2D0B-4199-A877-A90F9D8583C0	SH	SJ
15B2620C-B629-4BE7-8060-D9A224031159	SU	TQ
15BF9AC2-AE3B-43FC-9CF3-CB0152748D11	SJ	SK
15C0F457-41EE-4F5F-9FD0-9014D2060C42	SD	SE
15C38ACC-AF4B-4E69-AEC8-8C4B80AFDEAD	SS	SX
15CD2764-F99B-411B-A12B-05C493A2263C	SE	SK
15DA9E4E-2557-4279-B708-2ABF455D7573	TL	TQ
15DCA5BC-71D5-4F18-B3DB-1126BD6241F9	SS	SX
15F705AF-BD87-4411-8A76-B2C2A75FA888	SE	SK
160BC1C1-D6CC-4616-BBF9-089E2CA53131	SK	SP
160C050B-65FD-4306-A9FF-9D47E84315BA	NM	NN
16155386-F6EC-4FD9-AD6A-5160D11536D2	NR	NS
161A3608-FB84-4A57-BEE9-E355F8F3AB34	SK	SP
161DFC05-F8AE-451E-AE39-9CFCBB064CDE	SN	SS
16272345-CB70-43E9-B63B-10FF27DD547A	SK	SP
162B1714-6445-4BA5-9777-458DE10926FC	SO	SP
16322B26-0226-4EBB-836C-02A60F06EB0E	SO	SP
1639455F-72CE-4501-BDAA-FA1E0FF8F953	NJ	NO
1639CC41-7FD3-48DA-BEC0-4B6E717EE5BB	SK	SP
163E7C0F-FAD5-4D4C-B272-95200DDDAE59	SW	SX
1646F777-42FC-48AD-9ED7-7F26F9F41A9A	NT	NU
166479AA-34F0-4B41-AF9C-5813BF3687FD	NN	NS
1664D06C-0D59-4F70-8A9B-AE07F3240A32	TF	TG
166E1DB0-D54C-455F-AF90-BDCA705B8FB5	SD	SE
167C4E0F-50B5-4987-94AB-619AE7B9D30E	NO	NT
16915ED3-8C69-48FE-8F31-D8E9A2B6932B	NX	NY
16963506-AE93-43BC-9719-1C28E72D3120	SW	SX
1697820F-A6AF-4CF7-A032-BD5FB8136531	SJ	SO
1697F69E-5AA8-4144-A6C6-53AEA58A3757	SU	TQ
16A9D369-98D8-401C-A339-0B06E35A0CBC	SM	SN
16AF61FA-E356-4C3F-AFE9-38188761DA94	SO	SP
16B462AA-9D0A-4871-AF1D-3ED9CBADEA92	TL	TQ
16B8C673-7104-4FFF-B51D-F01A6AEA798D	TF	TL
16BA3EEE-8F6F-488C-B9D7-DB0B29BA5FC7	SP	TL
16C50785-CF4A-4CD2-BE21-E045FDE10422	NS	NT
16CF4394-70CB-4301-A651-55E3D072BED5	SN	SS
16DC2F08-CA6A-40B2-B7A0-431C6DBA69B2	SO	SP
16E8229F-A3B4-4447-94B5-D2AE121D1947	SU	SZ
16EA87FC-DFF9-4815-915D-88E10592F674	SU	SZ
16F4F2B7-ACC7-46B3-A5DD-534FE4B51D38	NT	NU
17013A26-059E-41F4-942E-584371795209	SP	SU
17017968-7E8D-4883-8FB7-E0C9BB1E5D7E	NJ	NK
1702C942-5E24-41D5-B9D7-0CFE6D8F4A44	SU	TQ
17051702-BBAC-467F-A945-7AC5D7F904A9	SS	SX
17316FF8-7E40-4E26-9F6F-7A6C86201D0F	NN	NO
173E9049-9FD9-41D0-9882-B6BD6FFA15CD	SP	SU
174907B2-C95D-469C-8494-83051E1919AF	SO	ST
174BB015-BC54-44E9-86BC-C4E4D70F5DE7	SU	SZ
174E1466-2351-4972-A02A-314FB3DD5352	SK	SP
1754D76C-3D5B-4A32-92AE-FCA759C934DC	TQ	TR
17669C95-25C2-466A-A52A-412D59F77E2B	SP	TL
1767B363-5454-47C6-951B-9FB595D713C7	NJ	NO
176C3F92-7B95-493E-BD2E-D761CA082022	TL	TQ
177AC9E6-5DB3-4140-B322-F08275D34A5D	SE	TA
177D3659-43DB-438B-9B0E-03B050D719BB	NY	NZ
177E4BB9-D339-45AE-B34B-33659085E893	SE	TA
17931AA0-E44C-47FB-BBBD-CC6DD5FBFB48	SH	SJ
17A246CB-5BFB-4FC0-9DD7-C46144C37D6A	NC	NH
17A5B004-C91C-4B0F-B093-711A7CAD7F98	SK	SP
17A6F659-68AF-42B7-A295-41AD948FC300	TQ	TV
17AE1183-BF2B-4D94-B61B-6ACD0EFEC699	TL	TM
17AF9ADC-D62F-4989-BC30-1CF7D532AE48	NX	NY
17B5FD00-5971-4454-9EBC-BD0E999916F2	SU	SZ
17B616C3-CB73-41EE-AA69-5B2CADC99C5A	NX	NY
17C55645-530C-4F3D-9BAB-1AF0BE26E77A	TQ	TV
17C81020-DFDF-4870-9088-E4A47E9650B6	NY	NZ
17C84E40-6EAD-495E-ADC6-F6B3E6522A47	SP	TL
17CA70F1-EACD-4A79-9606-536B38129FCF	ST	SU
17D26D3A-25EB-47E7-8E7E-88334C48A103	SU	TQ
17EB55A5-9D22-4BAA-8981-5606453AAC55	NN	NS
17EEF5F6-7D57-488A-B1B8-02937D096799	SU	TQ
17F1F4EA-4E1C-4FDD-ADB0-D0B1B7FFAD19	NY	SD
17F6BFAE-A5B1-430A-BFB4-97D48D89E1D9	SW	SX
18026F16-04FC-42CF-A5F7-DEC7EEC44EB3	NY	NZ
180D7339-BE35-47D7-8EEB-F9CE70AD15E2	SD	SJ
18149509-7EB7-4F29-8B30-7B5583A3FD02	SO	SP
1815FFB6-753E-48A6-AC16-C8B606D737C2	SU	SZ
181A65C5-A929-41CF-A989-5F6D01A23F62	TF	TL
1824964D-CFDC-460C-A07B-8597DB019522	SU	TQ
1827CE34-6B2D-4112-A4B7-564D1554162A	SK	SP
18429D4F-E057-4911-8584-680346877B02	TL	TQ
1850442C-4728-46B1-8B30-2F60A43AB389	SN	SO
18507283-1FEF-4A5A-94EB-26AD3D2BF45E	SE	SK
185E009D-C90E-450B-A7ED-254735DE1033	NM	NN
1866D5A1-1552-456C-B8E2-C123682D85A8	SO	ST
186B4E92-534E-49C0-829E-E9E48450AB09	TL	TM
1873A1D6-302C-4A69-A926-C8D42E8D7E0F	SN	SS
1876E569-6E2A-45DA-815F-46C18F370C6E	SU	TQ
1882425C-9075-4F53-A9A8-40209C861C0E	NT	NU
1884591C-5803-4F42-B161-EC38044A4955	SU	TQ
18883063-031B-4930-B900-545D7EEC405A	SP	SU
1888614E-DBA5-4D0C-A72A-EE30AB7A66D3	SH	SJ
188B1895-52B6-4066-8695-D30EA7C77485	SO	ST
188E2B69-3AE5-4E58-95FE-4D633476C85C	NH	NN
18A1D4E7-46A0-4514-A412-E49A041637B0	SE	SK
18A5AEEB-A36D-401F-910B-F570A1FB2CDA	SU	SZ
18AF5D9B-CE72-4242-8AD4-A6DF9D216591	SJ	SK
18B2E0FA-517F-4C6D-8050-24F6507FC66C	SU	SZ
18B87E45-A1AF-4061-B5DF-7685096ECF63	SE	SK
18BF69FA-C38E-4277-89A1-93113BAE169B	SU	SZ
18C38312-47FB-48BA-B4D8-E1002009021F	SE	SK
18CBBC1F-C414-446A-9F2C-0DE8CDAD6433	SU	SZ
18CD9DCB-B350-4258-AA88-D1BE9205C035	SE	SK
18E13AA9-F2A6-4D9D-8B87-F87FBA80FB7B	SE	SK
18F580BC-2539-47B0-AB5F-198E31BEE74A	TL	TQ
18F92D24-E915-4551-8F32-5FD188B07733	SP	TL
18FB7BE2-2D48-4875-B43A-92256BA54174	SU	SZ
18FCEC90-9600-47DD-908F-9F8A65C84287	SO	ST
19165064-D663-4E48-B614-BEAAB6A0412A	SW	SX
1916E561-2C61-4F65-9493-9C280E8B4B5D	SU	TQ
1924C210-7698-476F-89AB-C7E3D3F0CE34	TQ	TR
1925AE5B-F040-4CD2-97A5-983F9F88F8B4	SU	TQ
192E9828-7BDB-49BF-B5D7-F168D698D0F1	SD	SJ
193067E6-FC96-4290-9A15-4F3FD3C81FFE	SO	SP
19373556-E55A-4E2C-9332-45B8D30CAA1D	SP	TL
193EB962-09EB-44B2-8F7E-376830582DA0	NR	NS
194AA027-7542-4813-ABFC-CFEA680B202D	SE	TA
196AB310-2799-4139-BB7C-2185253C5F88	SO	ST
196C0D47-B904-4305-B936-AA8C40385522	TF	TL
196D8EF4-46AF-4AD0-AB5E-501AA10A68DB	SO	SP
19755B6B-77C7-42C6-BB73-2DE446446246	NN	NS
197702D9-6C44-4AE4-85C6-D24CF0AC6E03	SE	TA
1978B919-DDDE-437D-83D7-56D9280A6A99	NO	NT
197CD17A-A7F2-474D-B7E2-056EAFB203DB	SH	SN
197EB5C5-A975-4FEE-9BED-B557F06D0560	NU	NZ
198691DE-577A-43F8-885C-37ED23BDA5F6	NM	NN
198EAFAF-7B7B-4C8C-8D8D-D16F7453058A	SE	SK
1990D587-6673-4728-BF0C-548968D78F24	SN	SO
19923651-A5EE-434F-8853-6C3A166E3A95	SK	TF
199A5CDA-DD11-4D58-BC27-A484136C5483	SK	SP
199ECA73-969D-4C76-9BC5-5D995C6E4315	SO	SP
19A20D56-F977-42DF-8C92-5081202175E4	NN	NO
19B732F2-91F2-4210-904C-2400050BCC64	TF	TL
19B8E7C0-6356-4B0B-A0F2-7906E658DE9F	NM	NN
19C039C7-E8B4-47A1-BDDE-0687AE815C9F	NJ	NO
19C7B579-ABB2-41A1-929B-EC6D2B9D9D61	TF	TL
19D10D40-19C8-495C-A363-1D70B4237E43	SN	SO
19DB532D-F6D4-4923-A801-4E7978E59A42	NS	NX
19E480E1-B4D1-4F83-9A42-446E142336AB	SD	SJ
19E5BBDF-6103-4C81-810F-4B7E3EF77D8F	NH	NN
19ED5417-8A89-4C91-8F45-587D6496E654	SD	SJ
19EDBBBD-28AC-4470-8F49-1528991766BC	SD	SJ
19F45DFD-EC83-482C-8FB8-8D938FBAE80A	SO	ST
1A092833-1F5D-45B1-B91B-3CDAE03A121B	SS	ST
1A097B79-ECB7-43BC-9BC5-4E3BBF6134D1	SJ	SK
1A12344C-2506-438C-A1CE-805E32573877	SU	TQ
1A158E32-947B-4E3E-9A86-538A7A2EE565	SE	TA
1A1A46A3-D7AC-40EF-AE65-E1AAB140E6AD	SJ	SK
1A222D81-CCD8-4415-893D-5A661FA500B3	SD	SJ
1A27D72C-9DDE-4A26-8AA8-5182730A8768	NZ	SE
1A313123-0649-430B-AE1B-09E22212C679	SN	SS
1A4071E8-49E5-4F2D-91FB-63AAFA3B226E	SH	SJ
1A44C6F0-9E71-4E82-B308-FA19393660FD	SO	SP
1A47B24B-7540-4077-A1DF-C196FB893253	NB	NG
1A4E47ED-F520-415C-A05E-00FAC2AFB296	SU	SZ
1A5E8653-B684-4479-BAEF-516803E67FB2	NN	NS
1A63D9B2-F5BE-476A-9B88-B40BCBDB51B8	TQ	TR
1A67330A-F8D5-418D-96DD-19A59E771418	SK	SP
1A770D6C-5DFA-4B38-9BBC-F996C09299FD	ST	SY
1A8B69F3-E861-4916-A96D-3E1F17C1CED1	SN	SS
1A90DF03-E0B1-414C-925F-920361FA4B0F	SK	SP
1A936664-82FC-4D04-8E00-186D1433A84B	TF	TL
1AAB4A13-07DB-4E21-B374-E6E1C3E289B2	NS	NX
1AAD4565-B573-4D65-B2FC-4DBED2C0BA76	ST	SU
1ACBBA51-F9A0-41F6-8FCD-39A74D03ADF0	ST	SY
1AD1C07C-16D8-4C66-A615-DE7BC634D70B	SP	TL
1AD8CA1E-C948-4E89-BECE-EEE0135A7C6A	SS	SX
1AE708F1-08A6-4268-B0BF-71D7C8EFF73F	SD	SJ
1AEC67E9-1179-42A9-BBB1-6A3D15399D18	NG	NH
1AFBE588-1D71-4666-A925-A2FBDBA26C83	SO	SP
1AFD8F88-34C3-4B4C-A427-5E950D70742F	NZ	SE
1B0B5DD7-5A60-4820-AECA-0FD9EF94F9B3	SP	TL
1B25871C-1C96-442F-A129-91DB98AD6D8F	SD	SJ
1B4977F9-3445-42DB-AB1F-44047DD33141	SO	SP
1B5307D5-B3D1-45F7-B53E-2B6C0331D0D0	NR	NS
1B575398-A6A3-4DF1-A6CF-28887DC0A2DF	TL	TM
1B58B8F4-61E2-48CA-AA0F-2C747881B33B	SP	SU
1B7AA0CE-4836-423F-ADE1-3F1E862C075E	NJ	NO
1B800364-EE44-40E5-8369-43B762DCC74D	NN	NS
1B852A2F-4F03-4E76-9DC7-371B14718291	SD	SJ
1B863029-73B4-4862-BB3C-123531B5FC60	SU	SZ
1BA77D5D-F8A9-4B3A-A19B-C15A502EBADA	SS	ST
1BB46D41-D7C5-45CB-8810-72908792CB74	TM	TR
1BB80702-E2A7-456F-8D3C-839FECD2118D	SE	SK
1BCF0B88-BA76-4275-9EAF-77FE2FF1269C	SD	SJ
1BD1FF6C-F9AE-4136-855C-9995B10EFE64	ST	SU
1BD9463D-B3E7-4AEA-859F-EE7DAEE58D94	TQ	TR
1C000B89-C4DD-4A12-884B-9AC7A90E9FF0	SS	SX
1C068259-2506-4C6A-91B2-690BD6366348	NJ	NO
1C098F11-DB82-4C5F-AD46-A47F31F077F4	TL	TQ
1C133115-18BE-4135-9FF1-FB5F66124CB3	SH	SJ
1C17D139-9F4A-4EFF-A95D-E2407DB161A7	SH	SJ
1C1B4977-B008-4442-9F9E-F88EA9F5CDA3	SD	SJ
1C248977-8FFF-4281-9FC3-9E2CB2D981ED	TL	TM
1C2DC593-E611-4CCE-8B04-6E314CEBC4BA	SJ	SK
1C303591-ECFC-438F-BEC3-F01BEF6E44CC	SN	SO
1C30E77C-7E3E-4FFA-84CD-ABF007D352A9	SU	TQ
1C3245F3-F4D2-4BB1-BCE1-A47D51A0381B	SK	SP
1C36017E-629C-4D99-8C0B-BA70C9C6117A	SS	SX
1C3AD9EF-A3D0-463B-AD60-09C9C24B21CE	NS	NX
1C458E27-8127-4BDF-868A-A436349A510D	SO	SP
1C56CC65-BF77-4102-BF92-62CA686431B6	SJ	SK
1C5FD8EB-CC53-47C5-B7C0-11CC605DD860	SN	SS
1C639CF9-4830-4E6F-A712-090A049BA62F	SE	TA
1C8065D2-56D9-41A1-A984-84CD70744F26	SK	SP
1C82248F-07B4-48BE-8155-FD1ADF5476DB	SU	SZ
1C8A3D70-7069-4D97-A2B4-24C6A824E48A	TL	TQ
1C8CDB99-CD9E-4E9F-B5E4-F160979A79F7	SN	SS
1C97F328-B179-4720-B6AA-A072213CE4F8	SJ	SO
1C9C3E9E-71A5-4847-93D1-B267579850CA	SD	SE
1C9C82BE-B2B8-4E99-8821-C5F3BF7EE44A	SO	ST
1CA3F99E-8405-4A8C-8FA7-6BE6D7838476	NW	NX
1CB62A5F-FD2C-48D0-9216-03C240CEA5E8	SD	SJ
1CC6FAB4-84E6-4BBB-865A-AA3732E3957C	SU	TQ
1CC9EF51-6320-4992-B597-263CC8A3C585	TL	TM
1CDCED24-FC45-4E57-A49E-1D417D23D7F8	SK	SP
1CE83639-3714-4E74-9DC8-35DFBF1E008B	SU	TQ
1CEB4F64-D3F8-4C6F-924B-55C916522B7F	SK	TF
1CF0107E-7D26-45E8-8D95-298213B53824	ST	SY
1CF49B33-BF4D-48A4-861C-9D494FB3A37B	SS	ST
1CFD27C9-B22B-4449-8C8E-D81BE1852BA4	SH	SJ
1D01BDAB-A203-41DD-9B54-440B84A88EBE	NY	NZ
1D085171-242A-4BC6-B155-D600BD09E576	NO	NT
1D11FD33-ED46-4AAF-BAE3-BEA38DC1A9D8	SY	SZ
1D21C755-395B-429A-8A17-C19FB3406BBB	SS	SX
1D2A4DAF-C8EC-4FBA-9563-D4FAD9E21EFC	TL	TQ
1D2C360A-D3F1-4161-AB1C-B523B86AEA1F	NC	ND
1D3B1C29-E97C-4E2D-989F-0A04DB2A4407	SS	ST
1D416FDE-96D4-4346-882F-3BF9FA02EE20	SO	SP
1D451448-CA6B-4FD8-8222-2D4A65654CC8	TA	TF
1D4EA838-7D90-49E5-8CE3-E48EA266C88C	TG	TM
1D5276DE-4199-4D57-9691-17EA0519D2CB	SN	SS
1D6D6241-CB62-4D68-8EDE-46383B7A4F08	SW	SX
1D75E6D3-2757-411E-8BB5-8C4B60A5A689	SO	ST
1D75F700-7E6F-469C-97FF-D35C1200216B	SO	SP
1D83BB08-E12E-404D-8DCC-7531704C3E78	NN	NS
1D871383-CFD2-4D1F-85CC-F7684365D096	TF	TG
1DA0FED4-5AEA-47F4-90A3-209401374770	SD	SJ
1DA135F5-1B78-4186-B78D-451BDB88676C	SN	SS
1DA2E36E-7B56-4686-8210-265DDCECF430	ST	SU
1DB5F3B6-2858-4FDD-8D51-629FEBE23BDA	NJ	NO
1DCA5413-3360-48A6-B824-9C6F33C81519	SN	SO
1DD7F48D-F082-4094-857E-F2C90CA3C9E7	SJ	SK
